Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
,Andrea P.,3.0 out of 5 stars,"

  Das Material ist super, jedoch werden hier die Farben leuchtender dargestellt, wie sie in Wirklichkeit sind! Leider, denn ich wollte einen leucht gelben Schuh, der der nun bei mir ankam ist einfach nur gelb fast schon gelbgrün!

",Size: 9 Women/7 MenColor: Citrus,,"Reviewed in Germany on February 6, 2014"
,ring2,3.0 out of 5 stars,"

  Warum ist diese grösse nicht wie die selbe grösse bei anderen crocs? Schade. Sie sind mir viel zu gross. Die farbe ist super.

",Size: 10 Women/8 MenColor: Tangerine,,"Reviewed in Germany on May 8, 2016"
, Umberto,3.0 out of 5 stars,"

  la misura non e' giusta

",Size: 10 Women/8 MenColor: Pepper,,"Reviewed in Italy on March 17, 2020"
,L.B.,3.0 out of 5 stars,"

  Crocs were way too wide and I have a wide foot!

",Size: 9 Women/7 MenColor: Black,,"Reviewed in Canada on September 23, 2016"
,Bergwelt,1.0 out of 5 stars,"

  Leider musste ich die Crocs zurückschicken da der Gestank nicht auszuhalten ist. Außer Spesen nichts gewesen da das Rücksendeporto auch noch selbst gezahlt werden muss.

",Size: 8 Women/6 MenColor: Khaki,One person found this helpful,"Reviewed in Germany on April 8, 2015"
,Jürgen L,1.0 out of 5 stars,"

  Nachdem die Schuhe ein paar Tage in der Sonne standen sind sie mindestens drei Nummern kleiner,...

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in Germany on September 2, 2019"
,Sahil Jamdagni,1.0 out of 5 stars,"

  Too large

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in Australia on December 23, 2020"
,DKH,3.0 out of 5 stars,"

  Ich habe Schuhgröße 39, deswegen komme ich mit den Zwischengrößen der Crocs leider nicht zurecht. Da es ja leider nur 38/39 oder 39/40 gibt. Die Schuhe gingen leider wieder zurück.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in Germany on February 9, 2016"
,rl-ms,1.0 out of 5 stars,"

  die Schuhe fallen definitiv zu klein aus

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in Germany on August 15, 2020"
,KB,1.0 out of 5 stars,"

  Sind nach kurzer Zeit geschrumpft.Somit leider unbrauchbar, da sie jetzt nicht mehr passen.

",Size: 15 Women/13 MenColor: Chocolate,,"Reviewed in Germany on November 3, 2019"
,Umberto,1.0 out of 5 stars,"

  Sono arrivate deformate e almeno tre taglie più piccole.

",Size: 11 Women/9 MenColor: Navy,One person found this helpful,"Reviewed in Italy on February 25, 2019"
,Torsten Janczewski,3.0 out of 5 stars,"

  Die Verarbeitung ist Crocs mässig gut - jedoch ist die Größen Angabe fraglich - bei mir war diese mind. 2 Nummern zu klein ....

",Size: 13 Women/11 MenColor: Chocolate,,"Reviewed in Germany on January 28, 2013"
,Wolfgang H.,3.0 out of 5 stars,"

  Ich denke diese Grösse ist mind 1 Nummer kleiner. Leider war dann die nächste Grösse wieder wesentlich zu gross! schade

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in Germany on June 29, 2014"
,Patrick Guy,1.0 out of 5 stars,"

  TOUJOURS COMMANDER PLUS GRAND

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in Canada on June 15, 2020"
,Frau Schneider,1.0 out of 5 stars,"

  Ich habe schon crocs, die etwas älter sind und hoffte das gleiche Material zu erhalten. Leider war dies nicht der Fall. Die Schuhe sind hart und riechen stark nach billigem Plastik.

",Size: 9 Women/7 MenColor: Black,3 people found this helpful,"Reviewed in Germany on December 19, 2015"
,couvert,3.0 out of 5 stars,"

  Encore une fois mauvaise taille reçu.

",Size: 13 Women/11 MenColor: White,,"Reviewed in France on November 27, 2020"
,Akason,1.0 out of 5 stars,"

  Made in Bosnia, aber trotzdem nicht EU Größen.  Meine 46/47 sind groß wie 45.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on April 6, 2019"
,Sergio Fernando Xavier,1.0 out of 5 stars,"

  Dói o pé e soa muito

",Size: 8 Women/6 MenColor: Electric Pink,,"Reviewed in Brazil on November 10, 2020"
,AC,1.0 out of 5 stars,"

  Nie wieder crocs: an der Sonne um mehrere Größen schnell geschrumpft. Billigere no name waren viel besser! Kann sie nicht mehr anziehen

",Size: 10 Women/8 MenColor: Black,,"Reviewed in Germany on August 4, 2018"
,Bridget,1.0 out of 5 stars,"

  nice shoe, but fit too small and now I can't get another with the right fit!

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in Canada on December 5, 2018"
,Ilse Meichle,1.0 out of 5 stars,"

  Crocs sind scheinbar nicht alle gleich,viel zu hart,nicht wie bei denguten von früher,die eine art Dämpfung hatten,daher nie wieder

",Size: 10 Women/8 MenColor: Black,One person found this helpful,"Reviewed in Germany on May 28, 2016"
,Client d'Amazon,2.0 out of 5 stars,"

  pointure 39 commandée; reçue en 39-40 alors que ça n'était pas mentionné dans le descriptif de départ puis renvoi car beaucoup trop grandes.pointure 37-38 commandée donc 1 taille en dessous mais trop petites........en gros, quand on fait du 39 on a pas le droit de mettre des crocs !

",,,"Reviewed in France on September 14, 2016"
,Amazon Customer,3.0 out of 5 stars,"

  Les crocs étaient bien adaptées à l'arrivée. Aujourd'hui, elles ont rétréci : impossible de les remettre. Acheteurs réguliers de crocs, c'est bien la 1ere fois que cela se produit. nous nous sommes même demandés si ce n'était pas des contrefaçons !

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in France on August 5, 2019"
,Lourdes,3.0 out of 5 stars,"

  Transpiran muy bien y cómodas.

",Size: 14 Women/12 MenColor: Navy,,"Reviewed in Spain on August 31, 2019"
,Edgar Rodriguez,3.0 out of 5 stars,"

  Shoes look good quality but the fit is too large using CROCS fitment chart by about 2 cm.

",Size: 12 Women/10 MenColor: Pepper,,"Reviewed in Canada on May 23, 2018"
,aurelie,3.0 out of 5 stars,"

  Bonne taille et produit comme sur la descrit mais c’est pas très esthétique

",Size: 12 Women/10 MenColor: Bright Cobalt,,"Reviewed in France on December 2, 2019"
,Enrico,1.0 out of 5 stars,"

  Leider werden die Schuhe immer kleiner wenn sie zwei Tage in der Sonne verbracht haben. Sehr schade und das für diesen Preis.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in Germany on August 6, 2018"
,giulia,3.0 out of 5 stars,"

  un classico di plastica, prezzo molto concorrenziale, pratiche sia in estate che d'inverno ormai sono diventate un accessorio di moda anche se di plastica!

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Italy on July 23, 2013"
,Amazon Kunde,1.0 out of 5 stars,"

  Seit Jahren tragen wir in unserer Familie Original Crocs.Die Qualität dieser gelieferten ist leider nicht sehr toll. Zudem waren sie viel zu groß. Mindestens zwei Nummern.

",Size: 13 Women/11 MenColor: Chocolate,,"Reviewed in Germany on July 26, 2017"
,Kai Bertram,3.0 out of 5 stars,"

  Leider fallen die Größen kleiner aus, als die Größenangaben es versprechen

",Size: 13 Women/11 MenColor: Black,,"Reviewed in Germany on October 26, 2019"
,david soulet,3.0 out of 5 stars,"

  Je les porte pour mon boulot, car facilement et rapidement lavables et enlevables/mettables. Taille un peu grand; je chausse du 42/43 dans la plupart des marques et là le 42-43 parait être du 43.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in France on November 11, 2017"
,chyves,1.0 out of 5 stars,"

  Je chausse du 46 et j'ai pris des sabots taille 12 US (qui en général me convient). Malheureusement les sabots sont nettement trop petits (il me semble qu'il manque au minimum 2 pointures). Soit le fabricant s'est trompé dans le marquage soit les critères CROCS pour désigner les tailles sont particuliers et il vaudrait mieux indiquer lors de l'achat les équivalences en cm pour aider les acheteurs. Malheureusement pour moi j'ai tardé à essayer les sabots et me suis aperçu bien trop tard du problème. Avis aux acheteurs

",Size: 14 Women/12 MenColor: Chocolate,4 people found this helpful,"Reviewed in France on July 3, 2015"
,Papounetmoto,3.0 out of 5 stars,"

  Ce produit est trop large pour une femme

",Size: 9 Women/7 MenColor: Slate Grey,,"Reviewed in France on April 23, 2020"
,DW,3.0 out of 5 stars,"

  On laisse les crocs sur la terrasse. Après un mois la taille de mes crocs est diminuée. Avant il était trop large, maintenant il serre :/

",Size: 11 Women/9 MenColor: Grass Green,,"Reviewed in France on October 2, 2020"
,dudu-27,2.0 out of 5 stars,"

  a passer son chemin ,ou ne pas les laissée au soleil ,rétrécie a ne plus pouvoir les mettre

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in France on September 17, 2019"
,Detlef,1.0 out of 5 stars,"

  Wenn Gelb bestellt ist und Grün kommt, läuft etwas nicht richtig.

",Size: 14 Women/12 MenColor: Citrus,,"Reviewed in Germany on January 24, 2020"
,Cliente Amazon,2.0 out of 5 stars,"

  ho preso la taglia 12 ma e' piu piccola di un altro paio di crocs taglia 12

",Size: 14 Women/12 MenColor: Tangerine,,"Reviewed in Italy on January 4, 2019"
,Amazon Kunde,2.0 out of 5 stars,"

  fallen kleiner aus als meine original Crocs mit der selben Grösse.Als ""classic Crocs"" dürfte eigentlich hier kein Grössenunterschied bestehen...

",Size: 10 Women/8 MenColor: Black,One person found this helpful,"Reviewed in Germany on January 19, 2017"
,iban,3.0 out of 5 stars,"

  Tallan grande

",Size: 11 Women/9 MenColor: Khaki,,"Reviewed in Spain on January 18, 2019"
,Naulin,1.0 out of 5 stars,"

  Crocs sind geschrumpft von Größe 46 auf 39 und haben sich verbogen!!!! Nach 1. Woche tragen......

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in Germany on June 21, 2019"
,Inglore Hering,1.0 out of 5 stars,"

  Zu groß

",Size: 10 Women/8 MenColor: Pepper,,"Reviewed in Germany on August 17, 2020"
,anniz,3.0 out of 5 stars,"

  ansonsten sind es die praktischsten Gartenschuhe der Welt.Nahezu unkaputtbar. Außer der Nachbarshund beisst von den alten den Riemen ab :-)

",Size: 6 Women/4 MenColor: Chocolate,,"Reviewed in Germany on September 22, 2013"
,Schwager Karl,1.0 out of 5 stars,"

  Leider sind die Crocs zu groß, ich muss sie daher retournieren. Außerdem bleibt der Bügel nicht vorne, rutscht immer hoch

",Size: 10 Women/8 MenColor: Lemon,,"Reviewed in Germany on October 19, 2017"
,Stepperider,2.0 out of 5 stars,"

  The shoes have different sizes, although the size number states they should be the same.

",Size: 10 Women/8 MenColor: Cobblestone,,"Reviewed in Germany on July 23, 2019"
,Sthe!,1.0 out of 5 stars,"

  Trotz 3 Tage auslüften an der frischen Luft, stinken diese Schuhe erbärmlich.Sobald sie in einem Raum stehen, ist die Luft voll mit Chemie-Kunststoffgeruch, sofort bekam ich Kopfschmerzen.Passen zwar gut, aber aufgrund dieses Geruchs sofort zurück...

",Size: 13Color: Black,One person found this helpful,"Reviewed in Germany on July 3, 2014"
,Achim B.,1.0 out of 5 stars,"

  Ist um 3 Nummern geschrumpft....Hatte die Schuhe drei Tage auf der Terasse stehen. Danach waren sie um 3 bis 4 Größen geschrumpft!!

",Size: 14 Women/12 MenColor: Chocolate,,"Reviewed in Germany on June 17, 2018"
,Nereide,2.0 out of 5 stars,"

  Leider sind die Größenangaben sehr schlecht angegeben und ich habe Babycrocs erhalten. UK4 sollte eigentlich ein EU 37 sein.Genauere Angaben wären hilfreich.

",Size: 6 Women/4 MenColor: Black,,"Reviewed in Germany on January 23, 2014"
,Paola,3.0 out of 5 stars,"

  Spedizione velocissima!!

",Size: 9 Women/7 MenColor: Blossom,,"Reviewed in Italy on February 29, 2020"
,Maria,1.0 out of 5 stars,"

  Llegó defectuoso, un pie mas pequeño que el otro

",Size: 7 Women/5 MenColor: Khaki,,"Reviewed in Spain on July 14, 2019"
,M.H.,1.0 out of 5 stars,"

  Auch ich habe Crocs aus Made in China bekommen. Habe sie umgehend zurückgesandt. Für den Preis von 30 Euro keinesfalls gerechtfertigt. Crocs aus Made in Italy scheinen ausgestorben zu sein. Schade!

",Size: 8 Women/6 MenColor: Khaki,One person found this helpful,"Reviewed in Germany on June 27, 2015"
,Dennis D.,2.0 out of 5 stars,"

  Leider fallen die crocs sehr klein aus (gefühlt locker eine Nummer). Made in Mexico

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Germany on April 9, 2019"
,Frank Hübner,1.0 out of 5 stars,"

  Artikel ist zu viel klein!! Es entspricht eher der Größe 43/44. Größe 11 entspricht nicht der EU-Norm. Muss wohl doch die Gr. 12 bestellen

",Size: 13 Women/11 MenColor: Black,One person found this helpful,"Reviewed in Germany on January 14, 2016"
,sergey shardyko,3.0 out of 5 stars,"

  Zu teuer. Farbe ist eher rot als orange

",Size: 12 Women/10 MenColor: Tangerine,,"Reviewed in Germany on November 26, 2019"
,RobannBrebro,3.0 out of 5 stars,"

  Rispetto al modello precedente sono duri, la gomma non è così calda, (Visualizza suggerimenti e linee guida | 8 altre parole obbligatorio. :)

",Size: 12 Women/10 MenColor: Navy,One person found this helpful,"Reviewed in Italy on October 7, 2013"
,Fil,2.0 out of 5 stars,"

  J aime bien mais la couleur déteint sur le pantalon donc c est très moyen elle sont tout de même agréable car pas mal aux jambes en fin de journée

",Size: 7 Women/5 MenColor: Pepper,,"Reviewed in France on June 30, 2018"
,Cliente Amazon,3.0 out of 5 stars,"

  El producto es tal cual lo solicite, pero las tallas no. Compre 41/42 segun la etiqueta  es lo que recibi, pero me van algo grandes ¿¿¿¿

",Size: 10 Women/8 MenColor: White,,"Reviewed in Spain on June 6, 2017"
,mypacha,3.0 out of 5 stars,"

  c'est des Crocks, ne pas hésiter à prendre 2 tailles au dessus

",Size: 14 Women/12 MenColor: Chocolate,,"Reviewed in France on October 14, 2019"
,macatolu,2.0 out of 5 stars,"

  Nie in der Sonne stehen lassen....schlechtes Material....

",Size: 13 Women/11 MenColor: Black,,"Reviewed in Germany on June 4, 2019"
,Kai-Henry Berger,1.0 out of 5 stars,"

  Nach 2 Monaten ist der Schuh mind. 2 Größen kleiner geworden.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in Germany on August 19, 2019"
,Amazon-Kunde,1.0 out of 5 stars,"

  Zu Anfang alles gut und so wie erwartet, inzwischen sind sie mindestens 3 Nummern kleiner geworden - Schade eigentlich die taugen nix

",Size: 16 Women/14 MenColor: Black,,"Reviewed in Germany on May 15, 2018"
,Oliver,1.0 out of 5 stars,"

  Wie bereits mehrfach geschrieben riechen die Schuhe extrem nach Chemie. Der Kunststoff fühlt sich nicht so an, wie bei meinen alten Crocs, sondern eher wir bei billigen Imitaten. Daher direkt wieder zurück geschickt.

",Size: 15 Women/13 MenColor: Navy,3 people found this helpful,"Reviewed in Germany on April 15, 2014"
,Kees Bok,2.0 out of 5 stars,"

  Besteld is maat 45 maar kreeg maat 46 toegezonden. Jammer, te groot....

",Size: 13 Women/11 MenColor: Black,,"Reviewed in Germany on August 2, 2019"
,Jürgen,1.0 out of 5 stars,"

  Obwohl ich die gleiche Größe wie von einen vorhandenen gewählt, war dieser Schuh zu klein. Muss man nicht verstehen, also umtauschen.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in Germany on August 14, 2017"
,Supi,2.0 out of 5 stars,"

  Wir haben bereits Crocs in dieser Größe gehabt und ein 2. Paar in dieser Größe bestellt. Leider sind diese nun kleiner ausgefallen. Auch das Material ist anders (fühlt sich anders an, riecht intensiv nach Plastik) als beim ersten Paar.

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in Germany on June 7, 2013"
,Asier Gesalaga,3.0 out of 5 stars,"

  Comprar una talla más de lo habitual.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in Spain on August 20, 2019"
,hechinger,1.0 out of 5 stars,"

  laissées au soleil une après midi elles ont rétrécies !!!!de 44 elles sont passé au 39 !!du jamais vutrès déçue

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in France on August 8, 2018"
,Nicole Mertens,3.0 out of 5 stars,"

  Schuh passt wie erwartet

",Size: 18 Women/16 MenColor: Black,,"Reviewed in Germany on April 12, 2019"
,Anna Kutter,1.0 out of 5 stars,"

  Ungeeignet als Gartenschuhe. Sie sind an den heißen Tagen so sehr geschrumpft, dass die 42/43 meines Mannes nicht mal mehr mir mit 39 passen...

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in Germany on September 25, 2017"
,miguel angel ,3.0 out of 5 stars,"

  Enormes, pedí el 41 y equivale a un 43

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in Spain on June 14, 2019"
,Elena Ruiz,3.0 out of 5 stars,"

  Bfiwaibfd

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in Spain on October 19, 2019"
,M.W.,1.0 out of 5 stars,"

  Wirklich wie schon oft beschrieben ein extrem beissender,unangenehmer Geruch des Materials. Herkunft der Schuhe:Made in China. Gesund kann das nicht sein.Geht zurück.

",Size: 12 Women/10 MenColor: Khaki,One person found this helpful,"Reviewed in Germany on May 6, 2015"
,Grießhammer Benno,3.0 out of 5 stars,"

  Artikel war für meinen Mann. Wie erwartet- gute Ware!!

",Size: 11 Women/9 MenColor: Chocolate,,"Reviewed in Germany on September 28, 2019"
,Fatma Limon,3.0 out of 5 stars,"

  Die Crocs sind sehr bequem. jedoch ein Tick zu klein. Material und Farbe sind wie auf der Abbildung. Würde Sie wieder bestellen.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in Germany on January 4, 2016"
