Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Better fit than previous pair of Crocs
",clay mcdaniel,5.0 out of 5 stars,"

  This pair of men's 10 fit much better than the last pair of men's 10. Very comfortable fit this time.

",Size: 12 Women/10 MenColor: Army Green,,"Reviewed in the United States on June 11, 2020"
"
Comfy
",Maria G,5.0 out of 5 stars,"

  It is great. As expected

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on September 30, 2020"
"
my wifes dog loves to chew on them while I'm wearing them so they must taste good too.
",fitter,5.0 out of 5 stars,"

  same as my old pair, my wifes dog loves to chew on them while I'm wearing them so they must taste good too.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on July 10, 2018"
"
Comfortable
",Jimmie Cross,5.0 out of 5 stars,"

  Comfortable

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on December 20, 2020"
"
These are not WOMEN'S Crocs!
",Jim1945,5.0 out of 5 stars,"

  They should be described as UNISEX.  It says 12M on the bottom, but they are comparable to women's size 14.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on January 20, 2020"
"
Good fit
",Caralyn M. Landacre,5.0 out of 5 stars,"

  Very comfortable but they aren’t the color yellow as shown.  They are a neon greenish/yellow - more green than yellow.

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on August 4, 2019"
"
Fast Delivery-As Described
",Orthopedic Specialists of San Diego,5.0 out of 5 stars,"

  My daughter loved them! I also purchased a 100pk of jibbitz characters she thought were perfect!

",Size: 6 Women/4 MenColor: Chambray Blue,,"Reviewed in the United States on October 1, 2018"
"
I am glad the original unisex Crocs (made in Mexico) are a ...
",Yvonne W.,5.0 out of 5 stars,"

  Not all Crocs are the same. I am glad the original unisex Crocs (made in Mexico) are a comfortable reliable fit for my very wide feet. When I stick with that style in the m6/w8 size. I am very happy with what I get. I am usually a USA women's 7 EEE.

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in the United States on June 14, 2016"
"
Great product
",Amazon Customer,5.0 out of 5 stars,"

  Great

",Size: 8 Women/6 MenColor: Bright Cobalt,,"Reviewed in the United States on December 22, 2019"
"
Super comfy
",Marlena,5.0 out of 5 stars,"

  True to size, I went with my vans shoe sizes for reference!

",Size: 8 Women/6 MenColor: Electric Pink,,"Reviewed in the United States on May 21, 2020"
"
Great Crocs
",Shopper,5.0 out of 5 stars,"

  Just as pictured

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on October 7, 2019"
"
Perfect gift for my son.
",Beverly L. McMinn,5.0 out of 5 stars,"

  My son loved them. Half sizes should size up.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on June 18, 2020"
"
Best. Crocs. Ever.
",Amazon Customer,5.0 out of 5 stars,"

  I LOVE LOVE LOVE THESE! I’ve already had crocs before but never ones so cute! 100% recommend :)

",,,"Reviewed in the United States on June 19, 2019"
"
Four Stars
",Barbara Tyler,4.0 out of 5 stars,"

  Happy with my crocs. Great fit and color would buy again. My package arrived on time also. Love Amazon!

",Size: 7 Women/5 MenColor: Tangerine,,"Reviewed in the United States on July 30, 2018"
"
Comfortable
",R,5.0 out of 5 stars,"

  Crocs was the exact fit....it's my go to shoe

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in the United States on September 29, 2020"
"
Gift
",jj,5.0 out of 5 stars,"

  This is a gift

",Size: 8 Women/6 MenColor: Lavender,,"Reviewed in the United States on October 21, 2019"
"
True, CLASSIC crocs
",KELLIE E.,5.0 out of 5 stars,"

  I live in crocs & got these on a great deal!

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on June 26, 2019"
"
Good Quality!
",D. Holak,5.0 out of 5 stars,"

  My son wanted these and he says he loves them!

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on June 6, 2019"
"
Great crocs
",Erin Scoville,5.0 out of 5 stars,"

  I've never owned a pair of crocs, but these are some of the best shoes I've ever had now. Theyre so comfy, so freaking cute, I love everything about them.

",Size: 9 Women/7 MenColor: White/Neon Green,,"Reviewed in the United States on November 5, 2020"
"
Size smaller
",Summer VanZandt,4.0 out of 5 stars,"

  I would definetly reccomend getting a size smaller than what you would normally wear. I wear a women’s 11 and so I bought a ten and I still have a little bit of wiggle room. They’re very comfy and I’m glad they’re making a comeback.

",Size: 10 Women/8 MenColor: White,,"Reviewed in the United States on January 7, 2019"
"
Crocs
",Mary Nellen,4.0 out of 5 stars,"

  My shoe size is a womens 9 so that's what I ordered but my toe was hitting the front. So I ended up getting a size 10 and its a half size too big but I still love them!

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in the United States on May 18, 2020"
"
The crocs are very nice
",Angela Canterbury,5.0 out of 5 stars,"

  I love my crocs i think i may get another pair

",Size: 10 Women/8 MenColor: Neo Mint,,"Reviewed in the United States on July 14, 2020"
"
Very good Crocs
",Nikolay,5.0 out of 5 stars,"

  I love those Crocs

",Size: 12 Women/10 MenColor: White,,"Reviewed in the United States on August 13, 2020"
"
Very comfortable
",Reader in WV,5.0 out of 5 stars,"

  Great color, easy to put on, and fit well.

",Size: 7 Women/5 MenColor: Ice Blue,,"Reviewed in the United States on July 29, 2019"
"
Great during pregnancy
",Elizabeth,5.0 out of 5 stars,"

  Love my crocs for comfort. I can’t fit in my shoes and flip flop are just hurting my feet. I needed comfort while I’m on my feet.

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on December 14, 2020"
"
Cool and Classic
",mind dancer,4.0 out of 5 stars,"

  These are the classic crocs and the navy color blends perfectly with jeans, which is why this is my second pair. Comfortable shoes, great for walking on concrete (think shopping in malls over the holidays!).

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on November 25, 2016"
"
Good shoes for comfort
",terrell thomas,5.0 out of 5 stars,"

  I wear these Crocs around the house and on light walks

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in the United States on May 28, 2019"
"
Best house shoes EVER!
",Billy Ainsworth,5.0 out of 5 stars,"

  They are genuine Crocs. They cover your feet when you don't want shoes. They are light and airy and protect your feet from whatever you might step on. I bought these to replace a previous pair that I had worn the soles down to nothing. Recommend.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on March 17, 2017"
"
Durable and comfortable work shoes
",Susan,5.0 out of 5 stars,"

  Great for garden work!

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on September 15, 2019"
"
They are Crocs
",Amazon Customer,4.0 out of 5 stars,"

  I ordered the Khaki and they appear to have an olive tint to them. They fit good and are comfortable. I'll keep em. Next ones I'll get will be gray or smoke colored.

",Size: 16 Women/14 MenColor: Khaki,,"Reviewed in the United States on November 9, 2017"
"
Cute
",Yana Espinosa,5.0 out of 5 stars,"

  Great product! Fun and cute. The white just get dirty very quickly

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on March 16, 2020"
"
These shoes are fine, but I ordered too large of a size
",The Salmon Of Doubt,4.0 out of 5 stars,"

  These shoes are fine, but I ordered too large of a size. Officially, I wear a 11.5 with a 4E width. I was worried about getting a 12 because of the width, so I ordered 13. Width was not an issue, and these are excessivley long. In the future, I will order a 12.

",Size: 15 Women/13 MenColor: Khaki,,"Reviewed in the United States on August 17, 2015"
"
Ugly but comfy
",concerned citizen,4.0 out of 5 stars,"

  I seriously think these are the ugliest shoes ever, but my 14 year old had to have them and she wears them all the time! She even wears the charms in them like a toddler!

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on July 23, 2017"
"
Loveee
",Geraldine M.,5.0 out of 5 stars,"

  My daughter loves them and is very happy.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on December 28, 2019"
"
Big but good price
",Dana,4.0 out of 5 stars,"

  Daughter loves

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on October 13, 2019"
"
Good quality shoes
",Estelle Hasert,4.0 out of 5 stars,"

  My husband accidentally ordered a woman's 10, he missed the man's 8 part! He wanted a man's 10. Anyway, I decided to keep them & still like them even tho I wear an 8 normally! They are just for going to the pool, no biggie!  We ordered him a man's 10 & he loves them!

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on May 25, 2015"
"
These are smaller than the same ordered size from several ...
",Sailin' Duck,5.0 out of 5 stars,"

  These are smaller than the same ordered size from several years ago. Still not too small as the others were initially larger than I had expected. Now I simply can't wear with socks.

",Size: 10 Women/8 MenColor: Pepper,,"Reviewed in the United States on August 30, 2017"
"
Usual Clogs
",Sherron Gerald,5.0 out of 5 stars,"

  These shoes can be cleaned more easily than any other, so I wear them when I'm picking up after my dogs in the front yard.  If I step in some, they're easily cleaned, can even go in the washing machine. They're incredibly ugly, but that one redeeming feature is why I bought them.

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in the United States on January 12, 2015"
"
Great
",Jolie,5.0 out of 5 stars,"

  Love it

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on November 12, 2019"
"
Great size and fit
",Kitsy Gaspard,5.0 out of 5 stars,"

  My daughter has been wanting a pair of crocks for so long, these came in fast and were sized perfect

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on December 27, 2019"
"
Gift for kids, they love!
",FDeacy Family,5.0 out of 5 stars,"

  Gift for kids, they love!

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on August 23, 2019"
"
Comfortables
",Laura,5.0 out of 5 stars,"

  Love it

",Size: 6 Women/4 MenColor: Tangerine,,"Reviewed in the United States on December 5, 2019"
"
This my 4th pair of Crocs, 2nd pair in ...
",Steven Lockensmith,5.0 out of 5 stars,"

  This my 4th pair of Crocs, 2nd pair in this color. When it is warm, I am barefoot in the house and these are at the door. If I am wearing shorts, I am wearing these Crocs.

",Size: 10 Women/8 MenColor: Khaki,,"Reviewed in the United States on January 17, 2018"
"
Crocs n Gucci socks
",Matthew,5.0 out of 5 stars,"

  Never had a more fashionable pair of shoes. Ffrom the Serengeti to Antarctica these shoes will do it all

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on November 24, 2018"
"
Fast shipping!
",Bailey,5.0 out of 5 stars,"

  Came in early and were exactly what I wanted!! Real crocs, not off brand!!

",Size: 6 Women/4 MenColor: Chocolate,,"Reviewed in the United States on February 19, 2019"
"
Perfect color
",JENNIFER GONZALEZ,5.0 out of 5 stars,"

  Perfect fit and color just as shown.

",Size: 11 Women/9 MenColor: Neon Purple,,"Reviewed in the United States on October 2, 2020"
"
Croc
",WD B.,5.0 out of 5 stars,"

  Happy little girl

",Size: 6 Women/4 MenColor: Pepper,,"Reviewed in the United States on December 30, 2019"
"
Excellent!
",Kindle Customer,5.0 out of 5 stars,"

  As expected.

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on November 23, 2019"
"
Cute and comfy
",Angela Mocca,5.0 out of 5 stars,"

  I love them

",Size: 8 Women/6 MenColor: Tangerine,,"Reviewed in the United States on June 6, 2020"
"
Great purchase
",Stevens,5.0 out of 5 stars,"

  I love them so comfortable I wear them all the time!

",Size: 8 Women/6 MenColor: Melon,,"Reviewed in the United States on October 5, 2019"
"
Bought for husband
",Lauren,5.0 out of 5 stars,"

  Husband loves these... He says they are very comfy and better than the knock offs. = )

",Size: 13Color: Black,,"Reviewed in the United States on December 27, 2018"
"
Would recommend
",Doodleperson900,5.0 out of 5 stars,"

  These fit just right. They are lasting me a long time as I have to go to class and walk a lot, so I am happy at how comfortable and flexible they are on my feet. I can just slip on and go. Not too constricting or tight so just to put it simple, not too bad!

",Size: 9 Women/7 MenColor: Tangerine,,"Reviewed in the United States on January 12, 2019"
"
Christmas gift
",Melvin Roberts,5.0 out of 5 stars,"

  My daughter loves them. 14 year old girl who cheers and is always in the gym.

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on December 25, 2019"
"
classic croc
",Gorgo,5.0 out of 5 stars,"

  a bit more expensive than what i found at kohls, but the size was available on demand.  price fluxuated quite a bit, so it was more a matter of patience to get the best price.  shoe is great - typical croc for anyone who has ever worn them.  they look pretty ugly, but are VERY comfortable and have held up quite well.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on May 16, 2013"
"
A comfortable and safe footwear
",Amazon Customer,5.0 out of 5 stars,"

  Crocs is a safe foot wear on wet grounds. Been using/wearing crocs for 10 years! Worth the money. Be careful for the imitations.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on December 18, 2020"
