Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Definitely buy these again!
",Destiny,5.0 out of 5 stars,"

  I own many pairs of crocs ! These are my favorite! The color is just perfect

",Size: 11 Women/9 MenColor: Lemon,,"Reviewed in the United States on December 27, 2020"
"
Father's Day Gift
",Suzanna Simpkins,5.0 out of 5 stars,"

  I got these for my step dad and he loves them, he loves everything red. Not as vibrant as in the picture but they're not too far off.

",Size: 12 Women/10 MenColor: Pepper,,"Reviewed in the United States on June 18, 2019"
"
Gimme Gimme Crocs
",Mary R.,5.0 out of 5 stars,"

  These particular style crocs are really good on my feet.  I love them, have several pairs.  First introduced to them as spares on a friends Motor Yacht in St Marten...so handy for mates.  They are also great for softness on feet inflicted with neuropathy.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on August 18, 2015"
"
Worth it
",Thomas the magificent,5.0 out of 5 stars,"

  I use these whenever i feel lazy going out. their pretty comfy.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on June 23, 2019"
"
I like they are easy to put on
",Sour Puss,4.0 out of 5 stars,"

  what can I say that hasn't been said or people already know about crocs...they are my go to, around the house/yard, no nonsense kind of shoe. I like they are easy to put on, take off, clean easy...I use them for the same purpose others might use flip flops.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on July 28, 2015"
"
Great crocs
",Sarah,5.0 out of 5 stars,"

  Great yard shoes. Easy clean. Comfortable.

",Size: 6 Women/4 MenColor: Black,,"Reviewed in the United States on July 23, 2019"
"
Crocs
",dbf,5.0 out of 5 stars,"

  These crocs were better than what you see in the pictures!

",Size: 9 Women/7 MenColor: Ice Blue,,"Reviewed in the United States on March 14, 2019"
"
Perfect!
",Noel Nading,5.0 out of 5 stars,"

  I bought these for my prom proposal. My boyfriend always took his brother's crocs and so I thought I would get him some, he loves them! I got orange because it's his favorite color and the color was spot on!

",Size: 15 Women/13 MenColor: Tangerine,One person found this helpful,"Reviewed in the United States on February 1, 2019"
"
Comfy
",Sara Diehl,5.0 out of 5 stars,"

  Super comfortable! I’m going to wear them to work (I’m on my feet all day)

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on May 15, 2020"
"
Awesome
",thrlilangels,5.0 out of 5 stars,"

  Cool

",Size: 11 Women/9 MenColor: White,,"Reviewed in the United States on July 19, 2020"
"
Bought as gift
",Fish-n-Weld,5.0 out of 5 stars,"

  Bought for my niece, she loves them.

",Size: 7 Women/5 MenColor: Pepper,,"Reviewed in the United States on June 29, 2019"
"
Can never go wrong with crocs
",haymond89,5.0 out of 5 stars,"

  they are super comfy I would highly consider, only thing i would say is to purchase a size up since no half sizes. Wont make your feet look big at all. fit perfectly. hope this helps more buy!

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on March 11, 2019"
"
Comfortable shoe!!
",Kim Hernandez,5.0 out of 5 stars,"

  So comfortable

",Size: 8 Women/6 MenColor: Slate Grey,,"Reviewed in the United States on August 15, 2020"
"
Great shoes
",Karen R. Cook,5.0 out of 5 stars,"

  Just as described

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on May 22, 2020"
"
Difficulty with Crocs' Online Sizing Tool
",NorCal Stu,4.0 out of 5 stars,"

  I've enjoyed Crocs for years -- tough, durable, water-proof, comfortable, even stylish. I've always purchased them in a store but ordered online just because I knew exactly what I wanted -- or thought I did until the pair I received through Amazon was a full size too big (even though the size imprinted in the shoe was identical to prior Crocs I've owned that fit well). The second (replacement) pair, sze 9M/11W, fit very well, even though I wear size 10M. As I noted upon returning the first pair, Crocs' sizing tool is not user-friendly and resulted, despite my best effort, in my having to return the first pair. Like most folks, I'm only going to re-order replacement shoes online if they are going to be VERY consistent in their size and width -- otherwise, I'll go to a store for the traditional try-on method of shopping. Since Crocs are not very expensive and available everywhere, I'm actually going to go to a store for try-ons in the future, even though Amazon's system for returns and replacing is excellent. Amazon did a great getting me the right size; my disappointment is with Crocs, who in my view make a great line of products but have a clunky and unreliable sizing system that, for me at least, made ordering online a disappointing experience.

",Size: 11 Women/9 MenColor: Khaki,One person found this helpful,"Reviewed in the United States on May 3, 2016"
"
Nice
",Nancy Serna,5.0 out of 5 stars,"

  Nice

",Size: 8 Women/6 MenColor: Garnet,,"Reviewed in the United States on January 5, 2020"
"
Crocs
",CB co.,5.0 out of 5 stars,"

  Gifted, so I didnt see how it worked out but we have  other pairs & they are nice

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on December 27, 2018"
"
Quality good
",Christa Knorr,5.0 out of 5 stars,"

  Daughter loved them. Just what she wanted

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on February 7, 2020"
"
Would buy another pair
",Emily O'Hara,5.0 out of 5 stars,"

  Really Comfortable

",,One person found this helpful,"Reviewed in the United States on October 10, 2020"
"
I wear Crocs all the time...
",Rebecca Jo,5.0 out of 5 stars,"

  I have Degenerative Disc disease & My Neurosurgeon Dr. told me to wear Crocs around the house as I have a St. Jude Neurostimulator Implant. I have pairs for inside & ones I wear when I am outside... Love this brand of Crocs...

",Size: 6 Women/4 MenColor: Khaki,,"Reviewed in the United States on June 9, 2016"
"
none
",Archie,5.0 out of 5 stars,"

  none

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on November 18, 2019"
"
none
",Archie,5.0 out of 5 stars,"

  none

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on November 18, 2019"
"
Summer, here I come in my new Crocs!
",Arnold W. Hammari,5.0 out of 5 stars,"

  My foot is ten inches long and thus requires size eight according to your instructions.  Yes, the 8 fit well, with good arch support, and the heel strap makes them feel very secure.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on April 22, 2017"
"
Nice
",C. Beck,5.0 out of 5 stars,"

  New favorite shoes.

",Size: 8 Women/6 MenColor: Tropical Teal,,"Reviewed in the United States on September 8, 2019"
"
great shoe and lasts a long time
",MarkYoder,5.0 out of 5 stars,"

  ive had these crocs for about 6ish months and they are still as comfortable as when i first got them, definitely would recommend to anyone. they are super cute with and without socks. don’t think about it just buy em.

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on June 16, 2019"
"
Awesome fit
",Dannie G,5.0 out of 5 stars,"

  So comfortable I even wear them in cold weather and snow.

",Size: 10 Women/8 MenColor: Ballerina Pink,,"Reviewed in the United States on January 14, 2020"
"
They're Crocs:)
",Bling700,4.0 out of 5 stars,"

  Great shoe, but had to order size larger than I normally wear.

",Size: 7 Women/5 MenColor: Pepper,One person found this helpful,"Reviewed in the United States on February 21, 2018"
"
Value
",Cincinnati willie,4.0 out of 5 stars,"

  Not quite as thick as the camo version in sole. Not bad though for price...

",Size: 15 Women/13 MenColor: Slate Grey,,"Reviewed in the United States on June 23, 2020"
"
Perfect
",T. Walker,5.0 out of 5 stars,"

  Replaced exactly the same as we lost one.

",Size: 10 Women/8 MenColor: Khaki,,"Reviewed in the United States on May 27, 2019"
"
Needed for showerless areas of Africa
",Sally S,5.0 out of 5 stars,"

  I needed these for showers in the oil fields of Africa where showers and dirt are all in one spot.. Thanks to my  mom for getting these for me.I wanted enuf of a fit to allow water to wash out but still protect my feet from the entities that crawl below me.. These work

",Size: 13Color: Black,,"Reviewed in the United States on January 29, 2015"
"
Great product, but too expensive
",Fred,5.0 out of 5 stars,"

  Too expensive. Will purchase at Kohls next time. Great product though.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on January 6, 2019"
"
Great buy
",Lisa Brack,5.0 out of 5 stars,"

  Color and comfort all 5 stars

",Size: 7 Women/5 MenColor: Pool,,"Reviewed in the United States on October 15, 2020"
"
Like them so much, bought a 2nd pair in another color.
",diana ,5.0 out of 5 stars,"

  Love them. First pair.

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on July 16, 2020"
"
Not beautiful but super comfortable.
",Carol M.,5.0 out of 5 stars,"

  Love the comfort and the color.

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in the United States on July 30, 2020"
"
absurdly comfortable clog with a heel strap you can use or ...
",RobF,5.0 out of 5 stars,"

  Crocs have have maybe fallen from the peak of hype they occupied ten years ago, but they still deliver on their core proposition: a lightweight, absurdly comfortable clog with a heel strap you can use or stow.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on January 8, 2017"
"
Not my favorite look but very comfortable and a great alternative to ...
",KellyH.,5.0 out of 5 stars,"

  Not my favorite look but very comfortable and a great alternative to slippers in the house. Going to order in other colors.

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on March 21, 2018"
"
😞
",Anyelina,5.0 out of 5 stars,"

  I like them but they big on me

",Size: 7 Women/5 MenColor: Pool,,"Reviewed in the United States on July 4, 2020"
"
Comfortable
",Christina Robbins,5.0 out of 5 stars,"

  While these may not be the cutest shoes out there, they are super comfy. Fit true to size

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on October 4, 2018"
"
I love crocs but the old ones are cut larger
",redheron,4.0 out of 5 stars,"

  I love crocs but the old ones are cut larger, These have me in between a ladies 7 and 8. 8 is too large, 7 is abit too snug. I am hopeing it will stretch out. I normally work on my feet and where them all day. These I have to switch out after a few hours to an old pair.

",Size: 7 Women/5 MenColor: Chocolate,,"Reviewed in the United States on March 9, 2015"
"
Awesome
",Kristi M,5.0 out of 5 stars,"

  Comfortable, Cute, and a overall great shoe just to slide on your feet.

",Size: 7 Women/5 MenColor: Pink Lemonade,,"Reviewed in the United States on August 13, 2020"
"
I move all day at work and they are super comfortable
",Amazon Customer,5.0 out of 5 stars,"

  Super comfortable I work for 9 hours at a time at work

",Size: 10 Women/8 MenColor: Army Green,One person found this helpful,"Reviewed in the United States on June 29, 2019"
"
Overall good
",Brianna,4.0 out of 5 stars,"

  My crocs I got from the actual store fit better and were less bulky. These ones fit JUST right. In a couple of months I most likely wont be able to fit them.  And they're very bulky .

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on October 13, 2020"
"
Love my crocs
",Nick Musti,5.0 out of 5 stars,"

  Love my crocs; been wearing this style for years as I don't like sandals/flip flops that go between your toes.  Very durable; they usually last me a year before the sole wears out.

",Size: 13 Women/11 MenColor: Khaki,,"Reviewed in the United States on April 26, 2017"
"
As Expected
",Samantha D.,5.0 out of 5 stars,"

  Bought as a gift. Nephew loved them.

",Size: 14 Women/12 MenColor: Army Green,,"Reviewed in the United States on June 16, 2019"
"
Comfortable
",Doreen,5.0 out of 5 stars,"

  Love the brand, great for gardening, quick dog walk and when dirt throw them in machine.

",Size: 10 Women/8 MenColor: Ice Blue,,"Reviewed in the United States on October 5, 2018"
"
Only an actual croc last as long and feels as good.
",K-9,5.0 out of 5 stars,"

  Bought for my mother in law she loves them and said they fit perfect.

",Size: 7 Women/5 MenColor: Neon Purple,,"Reviewed in the United States on August 25, 2020"
"
Amazing
",Belle,5.0 out of 5 stars,"

  I love these. They’re real and very comfy

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on February 1, 2020"
"
It's a Croc
",Sara,5.0 out of 5 stars,"

  Hose 'em off after the boat, beach, whatever, and comfortable enough to walk distances in. Not a fashion statement, just a utilitarian shoe for me. These live on my front porch during the summer.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on August 28, 2017"
"
Great fit
",Stephanie Boone,5.0 out of 5 stars,"

  My daughter loves them.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on March 10, 2020"
"
Great fit
",Blake,5.0 out of 5 stars,"

  Great fit

",Size: 14 Women/12 MenColor: Bright Cobalt,,"Reviewed in the United States on October 21, 2019"
